Video_ID	showup	asymmetry
1001842	0	
1007674	1	0.5576140611369969
1010296	1	0.9064278740023372
1010460	1	0.2677465034022233
1012066	1	0.17566659814218932
1013288	1	0.49455013684392307
1015186	0	
1015962	0	
1021738	1	0.9462181972198288
1022794	1	0.507104666756612
1025490	0	
1039124	1	0.7162578730888054
1045720	0	
1047330	0	
1054452	1	0.19053253778718907
1059518	1	0.48427165128603505
1062898	1	0.4176057172334838
1065962	1	0.632552445409048
1067526	1	0.4889383460442425
1077486	0	
1081340	1	0.4072164158761433
1082736	1	0.45081562821636395
1089368	1	0.8055698106960735
109852	1	0.6094245869616547
1102452	1	0.7940484317887002
1104838	1	0.47520349135462825
1105892	1	0.7816902889705151
1107304	1	0.318269797582654
1109748	1	0.3842825210725767
1112734	1	0.7132561742559221
1114538	1	0.3377566164977546
1116388	1	0.362466126199874
1119698	1	0.4008940957150568
1121344	1	0.6062300643946051
1122372	1	7.09537308464294e-05
1123940	1	0.09050359414729103
1125316	1	0.6400956943805877
1125328	1	0.40820792104115183
1130742	1	0.7326789953365596
1132660	1	0.8118348601374238
1136898	1	0.8951439937644492
1137678	1	0.6280023426352778
1141484	1	0.8788907567793791
1149200	1	0.6860001858305916
1149896	1	0.6248556446813994
1151232	1	0.9080911473039905
1151744	1	0.4519853602216827
1153444	1	0.6047221218218185
1156984	1	0.7086576080421731
1157648	1	0.8703915873963922
1167954	1	0.6997254620441298
117100	1	0.021404864626677518
1173748	1	0.13850623489095146
1174274	1	0.4984216427856981
117662	1	0.8504987468775922
1183316	1	0.43608549341315883
1186734	1	0.34283452070246806
1192364	1	1.148295749111391
1199794	1	0.5517406988940942
1199916	1	0.282585689692417
120600	1	0.4257693490103454
1208168	1	0.5824641884826863
1209910	1	0.45310122355095045
1210442	1	0.6623610126973825
1214140	0	
1214850	1	0.7257215644477565
1217488	1	0.6326100503644836
121950	1	0.5783112470662666
1222072	1	0.6880337569954902
1227630	1	0.6807803484738324
1231042	1	0.47042594890290085
1237338	1	0.8009179135186351
1241064	1	1.0664829930303088
1245026	1	0.34407203159675565
1253348	0	
1254992	1	0.4083063177338739
1255070	1	0.3631135064981278
1258394	1	0.3733495865555051
1258434	1	0.42635419205315195
1258612	1	0.3139143591538686
1258674	1	0.42274239712842837
1258722	1	0.5275080475511643
1259306	1	0.2968283410168722
1265890	1	1.0413144056703865
1266526	1	0.48116992883850873
1269024	1	0.061896082038225
1272256	1	0.7865227872886928
1275936	1	1.315530270007793
1278936	1	0.4200617591432956
1279140	1	0.7252082564936194
1279268	1	0.8378390587396171
1280280	1	0.7716577582810771
1284952	1	0.34130095873445515
128544	1	0.54753995841631
1287854	1	0.6011223851739805
1290466	1	0.6270416752301393
1292182	1	0.7118545649471947
1295932	1	0.6345735794485805
1296322	1	0.5120479045670095
1299614	1	0.7691254913470115
1302526	1	0.6080601785537795
1303550	1	0.22708476146308432
1305520	1	0.6279200754911782
1308482	1	0.9956527358684667
1309582	1	0.39390203307963806
1309904	1	0.8320423852222283
1311926	1	0.30870483380495045
1312698	1	0.6094036999130041
1315046	1	0.1644263327315357
1317082	1	0.672056469825585
1317320	1	0.7828608221307072
1321586	0	
1323106	0	
1323892	1	0.581852780608251
1324270	1	0.7089466159873081
1326766	0	
1327236	1	0.4736829825581643
1328588	1	0.907399938938268
1329878	1	0.9228333649279034
1330228	1	0.679022684681238
1332992	1	0.5266935535096913
1337550	1	0.4736594360208088
1340894	1	0.4580752299051235
1341612	1	0.7401494545828713
1341646	1	0.7666915047483551
1343832	1	0.0854526052259637
1344746	1	0.6904747539793044
1347644	1	0.7007445371014609
1348858	1	0.32035919087268866
1349678	0	
1349980	1	0.43039827503621647
1350060	1	0.745413512778751
1350272	1	0.2692007890705009
135046	1	0.4251236869107012
1351646	1	0.6087672577185473
1352554	0	
1356614	1	0.9781911039289468
1362338	1	0.6690330284394367
1365318	1	0.7868412480308713
1379586	1	0.34209645307079023
1379800	1	1.0560597779955563
1382426	0	
1382886	1	0.34945460114548377
1389870	1	0.43833946596991796
1394404	1	0.6913774498601715
1396806	1	0.6620889610673171
1400614	1	0.7324984496904184
1400948	0	
1402672	1	0.3181770747686921
1407308	1	0.33761724570139784
1407314	1	0.6644763352119797
140786	1	0.5864939830261194
1412368	1	0.7457506747035156
1415562	1	0.15943667899329392
1418155	1	0.4026050311763393
1420386	1	0.3678344254385203
1421014	1	0.9500066112659141
1424258	1	0.7199490068026563
1433442	1	0.9677404901894439
1434492	1	0.4441858170575625
1434926	1	0.81224929570649
1436164	1	0.35878035584077456
1437038	1	0.516338653392492
1437348	1	0.6399926922334864
1453209	1	0.6639225527819866
1453247	1	0.4283267323282561
1454566	1	0.4527339709568721
1454586	1	0.3770787038290979
1458490	1	0.4122580110648024
1467252	1	0.5767506363655203
1467960	1	0.47812007647189353
1479488	1	0.47058290736263664
1483618	1	0.6299762287391534
1484379	1	0.5795853632506409
1488690	1	0.851420895013961
148928	1	0.3882806135727192
1490852	1	0.38005424026005447
1496292	1	0.8797769872395851
1499090	0	
1503396	1	0.030632276603570163
1504608	0	
1508306	0	
1512764	1	0.6204830401872584
1514058	1	0.5450053634086182
1514204	1	0.7054807452821386
1514262	1	0.8765988634047522
1518060	1	0.8459037966396912
1518236	1	0.48351051747097473
1521136	1	0.7699674392790077
1523692	1	0.5605118802195328
1527124	1	0.5102016801168898
1529326	1	0.1630555544169072
153034	1	0.5181152820830726
1532040	1	0.9149134676790249
1532412	1	1.1650265811883487
1535970	1	0.4315800871270399
1536066	1	0.5012593507970678
1537740	1	0.47171322368527596
1540380	1	0.4177197548000972
1541778	0	
1547484	0	
1550112	0	
1553136	1	0.639455714870935
1553738	1	0.6981950593878613
1555326	1	0.8407820592836246
1560348	1	0.6714984287166205
1561606	1	0.79128525282882
1578722	0	
1582266	1	0.2686249891510094
1586110	1	0.32916013359543267
1586500	1	1.1172826294509957
1594030	1	1.1668880608074688
1595276	1	0.1514157898676064
1596336	1	0.7200785978028231
1609596	0	
1612050	1	0.4762012333785609
1612532	1	0.6151843930178585
1618404	1	0.8819305329948174
1624746	1	0.5875901974823572
1632674	1	0.7445253211954342
1639288	1	1.080843155119868
1642638	1	0.06507822529068352
1642938	1	0.5211363422561702
1643770	1	0.37504946240809944
1644918	1	0.6292830411004201
1646848	1	0.5709720585773754
1650264	1	0.5519721856774824
1653664	1	0.8742987743940192
1670456	1	0.6225132970540767
1679476	1	0.6114830547705544
1699582	1	0.37941018125184595
1702424	1	0.379386395106309
1707930	1	0.05624681535572363
1713366	1	0.4943034693224709
1713928	0	
1717070	0	
1718950	0	
1719944	0	
1720356	1	0.7821840801261809
1721592	1	0.6167068865842051
1723120	1	0.6038769091987661
172336	1	0.4145115771963144
1739952	1	0.3370187964443748
1743568	1	0.7469371752562054
1767494	1	0.7412678744564187
176962	0	
1776974	1	0.46756453966771505
1781928	1	0.318018455662547
1782908	1	1.0930624787624665
1785208	1	0.7029992896289252
1796738	1	0.8991536294138339
1796858	1	0.09893965217589963
1800988	1	0.6188033814067199
1810816	1	0.9907000804133628
184136	1	0.7329316744413296
184138	1	0.8252500148499432
1844956	1	0.3738775960107802
1856086	1	0.8315035536909086
1870422	1	0.5539200598371066
1890008	0	
1890280	1	0.3851735978598377
189086	0	
1891438	1	0.6971718862432299
1892252	1	0.5672546893196293
1892676	1	0.6907741983711935
1904280	1	0.1054659391894206
1905156	1	0.8546221213632876
190852	1	1.0171541948908003
190868	1	0.6689782115722701
190894	1	0.082892171745969
1918256	1	0.24122120550031287
1918258	1	0.4598809601046406
1931790	0	
1933710	0	
193824	1	0.9970882633433121
1942484	1	1.2857116185118824
1949428	0	
1952202	1	0.5600303461334022
195286	1	0.15828441273025884
1962332	1	0.5373059828114096
19645	1	0.4468040831048877
1965588	1	0.6451580704750783
1976728	1	0.6942121781840285
1982572	1	1.0325971596418189
1983664	1	0.9134717304089046
1985814	0	
1991330	1	0.7241000438441173
1992144	1	0.762840436355215
1995462	0	
2000252	1	0.6056397553138899
2003354	1	0.9436555409963155
2016652	1	0.17075945048019545
2035914	1	0.41305878554549286
2052119	1	0.013391822826955365
2055795	0	
2057665	1	0.3147548767701561
205942	1	0.726214474614525
2064173	1	0.21346908627495098
2065159	1	0.5853117964322682
206894	1	0.512557671854313
2069393	1	0.9155277109963195
2070433	1	0.5678849117586252
2070509	1	0.7791958899648391
2072037	1	0.415683254141722
2074444	1	0.40452354028041837
2075324	1	1.2864850450615641
2076402	1	0.833056913274663
2083068	1	0.4877073146229237
2094656	0	
2108272	1	0.5392413979453275
2120356	1	1.0334737901162303
2127082	0	
2131392	1	0.6984410572673159
2132038	1	0.6182176479800334
213254	0	
2138160	1	0.38367577331495056
2142854	1	0.4422995119487367
2151152	1	0.8750380506293562
2155970	1	0.6993578252005975
2170098	1	0.8250571468675805
2188092	1	0.502015050907464
2188604	1	0.704568240176975
2201816	1	1.2342902397310507
2204132	1	0.6074673644945937
2213940	1	0.46599269770544766
2218098	1	0.7454356903726751
2219216	1	1.187896536979705
2219428	1	0.7106829724337191
2228680	1	0.5258908976555009
2230338	1	1.059813255040797
2231650	1	0.4218243788923184
2240978	1	0.7114558803935164
2245682	1	0.6632431138808798
2254556	1	0.44059824336539305
2260258	1	0.17992434627097906
2275491	1	1.086025181184147
2275853	1	1.2809782499446414
2286225	1	0.35659987930432735
228900	1	0.5216121920946039
2289147	1	0.4117461918500224
2297798	1	0.4897058146093098
2312768	1	1.0817185019948719
2313386	0	
2315158	1	0.4544105260894759
2315760	1	0.6363199248899107
2318504	0	
2318796	1	0.7897219904259727
2323470	1	0.47049537900166843
2323884	1	0.768765982488913
2324348	1	0.413496724063285
2324988	1	0.7409686988852189
2333138	1	1.269530698000432
2341092	1	0.1303926726052344
2345358	1	0.4650713853376803
2346242	1	0.7239972096692643
2347918	1	0.7757223357002037
2351134	1	0.6864569355711566
2355474	1	0.1732288928842023
2355482	1	0.34933782613742537
2355914	0	
2363952	0	
2365704	1	0.8223827808039519
237148	0	
2373232	1	0.45736652897543545
2381730	1	0.8321106217582216
2382955	0	
2397370	1	0.5099809777790073
2397388	1	0.758586349382077
2401810	1	0.6353905592358212
2402282	1	0.23870508354750075
2408956	1	1.0349342585051728
2412230	1	0.7643911593999912
2415220	1	0.5662230680791581
241526	1	2.2546576228503065e-05
2419258	1	0.9705241523706934
2419270	1	0.9847574306659549
2422386	1	1.0194508075346151
2424908	0	
2441138	1	0.3537727187018743
2445534	1	0.2624333414965295
2448476	1	1.1811864650569925
2449964	1	0.6361085693799018
2456222	1	0.24885186900004724
2456260	1	0.38413221586355273
2460976	1	0.1048232066342825
2473210	1	0.2186605940813752
2479064	1	0.42721320302759325
250516	1	0.4294386893833892
250852	1	0.9048981695354927
2508854	1	1.0477543678975056
2509562	1	0.7450153685143541
2516190	0	
2518362	1	0.5766249983134802
2519178	1	0.5745783540072614
2521854	1	0.5591586190730491
2522376	1	0.8778645220711763
2546557	1	0.6207531938296027
2549401	1	0.5230807078983963
2580026	1	0.6394626493410807
2586438	1	0.29032155197090165
2591038	1	1.0200908426730995
2595808	1	0.6323867344284234
2600276	1	0.47299042716050543
2608138	1	0.35958140634120805
2622518	1	0.3827468073444857
2623634	1	1.1100021625712795
2625070	1	0.6417094899249717
2634964	0	
2639196	1	0.19917655776609958
2644110	1	0.6878794775956505
2645594	1	0.8350459807670844
2648332	0	
2650128	1	0.8358933378117557
2653962	1	0.9699692907911238
2656582	1	0.666740287967193
2665072	1	0.8591089005595149
2666562	1	0.7875726600402851
2683750	1	0.6941496223793329
2684574	1	0.6969012169100854
2692326	1	0.30967039305578997
2701354	0	
2705464	1	0.6795054875965086
2711092	1	0.5961836569039739
2725888	1	0.7168858571870822
2727128	1	0.29159833822999587
2728428	0	
2729528	1	0.39569464862105425
2730720	0	
2732370	1	0.8464802830134543
2733982	1	0.7800437255879638
2746858	1	0.26698886113579984
2751628	1	0.5088666754280358
2754868	1	0.834390140820536
2767348	1	0.21995308216367526
2769282	1	0.6871858948069571
2775510	0	
277654	1	0.6102533054495555
2785188	0	
2787956	1	0.7192620943892731
2806595	1	0.535434558029802
2807947	1	0.2315088489802235
280984	1	0.4546505344478635
2811161	1	0.506060512943636
283336	1	0.6885282958158684
284246	0	
2843526	0	
285610	1	0.13387915587129065
2859792	1	0.3053239977015608
2860806	1	0.5522150729028823
2864798	1	0.4709836731744069
286690	1	0.6701912352184949
2876230	1	0.4942119031661585
2876442	1	0.545075912792985
2879462	1	0.8568966188229968
288066	1	0.538116769682998
2909982	0	
2936844	1	0.7810401456517649
2941328	1	0.5390675263375609
2945484	1	0.9513961082334593
294638	1	0.7229471129251162
2963378	1	0.7129495817213861
296377	1	0.7247447935880111
2964360	1	0.14834666689873044
2986586	1	1.2182097050953185
2993806	1	0.39847457155299965
2995310	1	0.767986861247788
2996282	1	0.734319061443168
2998050	1	0.5705262749135278
2999138	1	0.5734900511557567
3007948	0	
3017800	1	0.6962146269611748
30203	0	
304132	0	
3046340	1	0.25783160489061324
3060534	1	0.5462840452551513
3073786	1	0.25983254148143176
3077862	1	0.2659524162211425
3079104	1	0.19384427135985607
3089018	1	0.5670015648563181
309066	1	0.0997058909886978
3100628	1	0.5983061878668177
3108160	1	0.4057770050683972
3114000	1	0.4005279579437135
3115688	1	0.5457252610284309
3116390	1	0.7945391429845661
3117452	0	
312564	1	0.6659831566090261
3127990	1	0.6887585295721446
313174	1	0.7668815306929916
3140144	1	0.40280960556602535
3153902	1	0.5774818157158015
3161726	1	0.2189732312843574
3164996	1	0.49674810778363626
318490	1	0.06825019658924637
3189738	1	0.2216290988800465
319042	1	0.5742299841913532
319664	1	0.6928461333098926
3196780	1	0.5096812518811599
3200110	1	0.6096574478318249
322500	1	0.38548410660613003
3226937	1	0.4824123700316256
3227547	1	1.0662114023405045
3234691	1	0.42217780426427387
3245114	1	0.5738730295298975
3249664	1	0.41928950001699833
324974	1	0.046684486229874006
3253720	1	0.4363074660957043
326106	1	0.9371679027153474
3262426	1	0.39176057881555415
3264174	1	0.607351094903151
3264680	1	0.29699897651688795
328808	0	
328928	0	
3295220	1	0.6273439108944083
3296418	0	
3302248	1	0.6228482508591071
3302978	0	
3303144	0	
3313696	1	0.6037719123651071
33145	1	0.906043588932839
3316532	1	0.6835309799566675
3321918	1	0.23718082606670482
3330096	1	0.2928104474499725
3335246	1	0.8285324250824515
3343874	1	0.26390623863191515
334902	1	0.9588089130205909
3358238	0	
336172	1	0.9419719167026379
3369752	1	0.42570887281959363
3373624	1	0.5769349555879332
3374896	1	0.5329421038608038
3382642	1	0.5424962220147564
338792	1	0.4913736715777099
3389606	1	0.3662386292351927
3399524	1	0.46061459973207125
3404360	1	0.1548873490102193
3407840	1	1.109092387648354
342074	1	0.09210381163236774
342720	1	0.47645244466815106
3427574	1	0.6059987495121404
3427858	1	0.9670099311469154
343262	1	0.6388835651114233
343316	1	0.6505051853152785
343336	0	
3439406	1	0.7715998057796983
344418	1	0.42476925666513105
3452540	1	0.6974332756119602
3452988	1	0.43476807332951056
3475640	1	0.6185399839626502
3478326	1	1.1749305600128916
3482220	1	0.7588650324174797
3490216	1	0.7976295172488175
3505128	1	0.3221919541398019
351142	1	0.5402244803175761
352838	0	
3530976	1	0.4315568662949952
3531326	1	0.6284846059868118
3539752	1	1.0572373318328037
354140	0	
3543626	1	0.8393401251914355
3548126	1	0.5769024106633759
3550700	1	0.7835602947492714
3550790	1	0.8751426780424678
3554231	1	0.5024369917772933
3555517	1	0.41930792840841663
3574887	0	
3576655	1	0.10593027048548975
3584534	1	0.6599262969623992
3585602	1	0.4605602966150891
3596132	1	0.6714268176775531
3597942	1	0.7410543034576855
36090	1	0.8910245598393826
361272	1	0.7240682751984496
3620646	1	0.6854584815707307
3632484	1	0.4558170959015248
363252	1	0.6114462954955541
363280	1	0.5654598538169981
3641270	1	0.720601934537271
365362	1	0.9785265769482128
3657354	1	0.34055596658641435
3669072	1	0.14550046323149826
3681302	1	0.5497228804337956
368516	0	
369160	1	0.11448650677274784
370166	1	0.9491500784788207
370264	1	0.5467600589545752
372570	1	0.004006668198161424
373312	0	
3735538	0	
3738114	1	0.19089931788476128
374904	1	0.7963388412003362
374962	1	1.0551231255100797
375032	1	0.644146560786702
375696	1	0.0392764485655329
3763034	1	0.7482619575655404
376472	1	0.13790572323136593
377218	1	1.1711562441674117
3773182	1	0.6508920359884433
3778772	1	0.8328417631578994
378032	0	
378718	1	0.5853206577193338
378838	1	0.7348683952417775
379706	1	0.4006905673088164
38034	1	0.43455645137274584
3805684	1	0.10988563265756504
3826536	1	0.45813359944854787
382966	1	0.516928533968544
3832678	0	
385066	0	
3850986	1	0.6877218804191251
385896	1	0.46292603245193303
3859044	1	0.27769441685983876
3877864	1	0.5117277055628591
3904028	1	0.21977843664150537
3904040	0	
3915522	0	
392584	1	0.8855235478200646
3932160	0	
394340	1	0.826937576448786
394952	1	1.007844507795474
3953058	0	
3953528	1	0.26855567647654943
396680	0	
398400	1	0.6533551334601113
399040	1	0.5693021542991157
399334	1	0.5728039869387131
400366	1	0.550751942763691
4007410	1	0.1601449999598675
4034744	1	0.5792208636093292
4048228	1	0.8950926733447058
405180	1	0.9023766115871961
405576	1	0.23346692766939767
4056892	1	0.946967563892674
406978	1	0.5107438639604013
407442	1	1.006613949619656
408060	1	0.4276576879155254
4116480	0	
413508	1	0.6510301182452946
4135128	0	
418222	1	0.30234093995795464
4186040	1	0.7639063528068861
419684	1	0.00033734633525923366
4198410	1	0.36308703366549916
422306	0	
4229850	1	0.7359099704978332
426760	1	0.44013295251797163
430396	1	0.6901455662603048
4315528	1	0.8043109659190554
433024	1	0.6641450810530011
434058	0	
442286	0	
446108	1	0.49489890569414846
448830	0	
452884	1	0.7192329349163025
453908	1	0.8133163844047779
454722	1	0.7706617925080695
455146	1	0.6817015654336445
460278	1	0.6900452437713672
463318	1	0.12979131352225168
464914	0	
466736	0	
466772	1	0.5712813618988372
470398	1	0.7868082336785016
471704	0	
47285	1	0.6892772477614012
473944	1	0.40541633925551473
475634	0	
477888	1	0.7133649756164545
47929	1	0.3515193628471842
479988	1	0.3959854912615404
481130	1	0.16428360400504785
48424	1	0.5679118947187153
490754	0	
492596	0	
494152	1	0.9183112348560686
497350	1	0.9517906520427619
498506	1	0.710017151236721
499008	1	0.8850932025535085
500014	1	0.33132712992066143
503806	1	0.33373852561995654
505258	1	0.6112006545100355
505648	1	0.3541914933118574
506948	0	
508338	1	0.6360776054305619
511796	1	0.6782963845976104
52253	1	0.9372017218658142
523190	1	0.8476582794449321
525494	1	0.3727958455845446
530710	1	0.6904356199784002
531602	1	0.15866840854240818
532168	1	0.12789491866298086
535336	1	0.30668236927710146
538284	1	0.6090029288762963
539756	1	0.7200730604651963
541506	0	
542342	1	0.6131255818397986
542972	1	1.2075643043430386
544600	1	0.7325502835352147
544828	1	0.6573142889148466
545668	0	
545678	0	
546960	1	0.06806495959741786
549848	1	0.8089418661109063
550604	1	0.47416819530026344
552524	1	0.22798713893008127
558014	1	0.039124690164488864
563556	1	0.396121790977303
566378	1	0.6742512981626627
569950	1	1.0035424478745205
571876	1	1.3762015492524085
572194	1	0.6541273801572709
578928	1	0.4310652490820065
582626	1	0.5226200648578961
586176	1	0.2448457120728004
586442	1	0.6764666704403144
588442	0	
592896	1	0.8098469113227819
594242	1	0.39083819776220463
595010	1	0.4274811909145316
600500	0	
602640	1	0.9560425615986483
604972	1	0.7043150591845961
605240	1	0.4207773100867349
605750	0	
605802	1	1.0106483935025607
607072	0	
608236	1	0.18405113117250269
613512	1	0.17937782833147653
615274	1	1.0479465991850456
618888	1	0.19935040103404314
619260	1	0.8152941780197813
619690	1	0.896859358115407
62086	1	1.2544791577058427
624816	1	0.7532206355709157
627016	1	0.687940123727793
630582	1	0.688420080033147
633084	1	0.9515233752560145
633526	1	0.44604844265285953
633976	1	0.6965931791000455
634074	0	
635514	0	
63594	0	
636806	1	0.6796782694869438
637826	1	0.6008061940435355
638078	1	0.5157843312375908
640620	1	0.3605133918304919
646526	1	0.373743025400778
647506	1	0.4676780537679501
648530	1	0.5531379537380475
650424	1	0.1319954022151318
650794	1	0.6690089693822304
655608	1	0.3884797114338584
657730	1	0.9672708018731627
660532	1	0.47005722518903187
660834	1	1.035566463546347
66143	1	0.6809791811552509
664538	1	0.692825296717474
666956	0	
671052	1	0.5940121587534652
671208	1	0.7237616813363605
672308	1	0.6607789584035225
672578	1	0.9233473728578526
672754	1	1.0637968954946033
673574	1	1.09853462176706
677468	1	0.8408561479023062
680930	1	0.40064378728947136
681174	0	
683954	1	0.7259308939127138
687134	1	0.7150697892626573
688432	1	0.4401688790393524
689776	1	0.5431565455626655
690380	1	0.00761482610475535
694116	1	0.8201042943357595
697438	1	0.288222324500007
697724	0	
698068	1	0.7090862302745723
698200	1	0.514643505845324
698704	0	
699030	1	0.622228241204874
699254	1	0.6830911223222522
700868	1	0.7299623257658076
704140	1	0.6384697511190013
709696	0	
712202	1	0.38116298863450115
717046	1	0.884675742841208
718742	1	0.827845868665456
720732	1	0.7157884285371803
724922	1	0.5539514803131094
726250	1	0.4504170095803213
726896	1	0.5047795752699019
727262	1	0.7425879273429317
730594	1	0.6388032378553085
732016	1	0.7737862648985921
73210	1	1.3170950534432455
732914	0	
734134	1	0.5476362399380601
734706	1	0.440344163933787
735990	1	0.5766616156027343
740954	1	0.623240335851023
743502	1	0.8556295728418181
745514	1	0.8219939579653828
746550	1	0.7971150970221809
749048	1	0.568706646959091
749432	1	1.010403249528018
749948	1	0.47308243208128553
750264	0	
751294	1	0.2891396045037469
756618	1	0.691908290360481
759492	0	
762874	1	0.4893921113522048
765532	1	0.8791020712782415
773952	1	0.24614267345290106
774744	1	0.6321664073775776
787618	1	0.6368218702643401
788372	1	0.6109531016915356
789884	1	0.5468047986303722
790624	1	0.8154648474023031
791690	1	0.5229524580224737
793550	1	0.2522641036135687
794670	1	0.2604970036700938
798812	1	0.0010129530108261217
800248	1	0.6232776407601834
800916	1	0.5526951425522469
801050	1	0.5479230742633896
802818	1	0.2902300940403241
805666	1	0.4447566731924139
806892	1	0.8830095941327907
808664	1	0.6850187307746941
810960	1	0.85520583673971
813120	1	0.5642294779086785
813718	1	0.6986607052970949
817890	1	0.41001352084582227
822208	1	0.736692505570721
832282	0	
83470	1	0.545252225914333
83594	1	1.2662662402171136
836680	1	0.9932963721920933
836842	1	0.7650087738472248
836874	1	0.9017779587249806
840140	1	0.3544838185748651
841348	1	0.42108781410234764
844480	1	0.6150756510528538
845972	1	1.2127466604413484
847114	1	0.8342334709826841
847586	1	0.4543068274738493
854182	1	0.7158408812006355
85580	1	0.005930656354801694
860960	1	0.5409128221352318
861140	1	0.575592425297534
866408	1	0.5413352192354391
868884	0	
870748	1	0.6341797385638822
871794	1	1.1165952296982442
884716	1	0.41655000791706576
89256	0	
893306	1	0.39053154091730696
893964	1	0.5873029698912705
89412	0	
89744	1	0.5257739989237417
903772	1	0.5297546201926662
904526	1	0.8713615456914144
906654	0	
907586	1	0.8710282177536605
908192	1	1.0148188537661884
908360	1	0.38568747741879217
914276	1	0.8328120542658016
916588	1	0.20560108629436938
922280	0	
92446	1	0.835566919967465
924674	1	1.1713214995534231
924712	1	0.5406877000314604
924746	1	0.6510782808186323
928248	1	1.0884997477334153
935288	1	0.5662776719246968
936876	1	1.1545257186265576
938962	1	0.6728487758691393
940976	1	0.5938023159992395
941752	1	0.6526882390007832
942320	1	1.0438647805971561
945390	1	0.8519535348052397
951090	1	0.7644876819788734
951092	1	0.5848003303061153
952956	1	0.49773416186956415
958978	1	0.9467862744733236
959706	1	0.004029359545555571
963970	1	0.5936343923069249
964262	1	0.8002176732276858
969766	1	0.5066098376277453
971080	1	0.7699788116941401
974410	1	0.6022939847616646
982724	1	0.8432526859421231
983632	1	0.7085533604554035
988524	1	0.7381015406063492
991578	0	
993294	1	0.5672399307114478
996352	1	0.2856408343863364
998368	0	
